first,last,user,match_request,time_since_last
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459569219.96654,1459569740.6865,2732,false,3420.421350002289
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459573160.28857,1459574109.83905,2735,true,5981.5869398117065
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459577497.77994,1459577530.86151,2672,false,1329.4829199314117
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459594161.0632,1459594161.5214,955,false,1927.5123600959778
1459601516.09348,1459601631.88028,2478,true,9378.97993016243
1459594161.0632,1459594161.5214,955,false,1927.5123600959778
1459594161.0632,1459594161.5214,955,false,1927.5123600959778
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459601516.09348,1459601631.88028,2478,true,9378.97993016243
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459621567.23671,1459622177.13409,2259,true,9708.710180044174
1459634318.55957,1459635244.73355,1596,false,3113.656350135803
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459611207.35315,1459628882.10626,2074,true,3059.2704498767853
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459631985.38899,1459632212.39998,2709,true,19280.744099855423
1459612755.13418,1459613091.73707,11,false,1069.6954300403595
1459621750.24989,1459621750.709,13,false,8097.707170009613
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459625269.12964,1459626258.20533,2572,true,9278.801640033722
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459620368.16736,1459636298.47221,2583,false,1922.2631101608276
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459620368.16736,1459636298.47221,2583,false,1922.2631101608276
1459620368.16736,1459636298.47221,2583,false,1922.2631101608276
1459620675.01154,1459620676.15626,1702,false,2032.6753199100494
1459621567.23671,1459622177.13409,2259,true,9708.710180044174
1459621750.24989,1459621750.709,13,false,8097.707170009613
1459624345.63427,1459634771.66871,2518,true,2594.558969974518
1459621852.7913,1459622018.45867,5,true,1702.8366601467133
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459638746.70648,1459638747.62017,2273,false,1660.3621599674225
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459624345.63427,1459634771.66871,2518,true,2594.558969974518
1459625269.12964,1459626258.20533,2572,true,9278.801640033722
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459631432.93342,1459631435.69201,2624,false,3129.076099872589
1459638746.70648,1459638747.62017,2273,false,1660.3621599674225
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459634318.55957,1459635244.73355,1596,false,3113.656350135803
1459631432.93342,1459631435.69201,2624,false,3129.076099872589
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459631985.38899,1459632212.39998,2709,true,19280.744099855423
1459634318.55957,1459635244.73355,1596,false,3113.656350135803
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459635892.6467,1459636410.38031,2589,true,3571.8336198329926
1459638746.70648,1459638747.62017,2273,false,1660.3621599674225
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459638746.70648,1459638747.62017,2273,false,1660.3621599674225
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459640483.43903,1459640495.58742,3,false,28818.870359897614
1459631767.95757,1459631768.64849,1,false,5430.447880029678
1459640483.43903,1459640495.58742,3,false,28818.870359897614
1459621852.7913,1459622018.45867,5,true,1702.8366601467133
1459612755.13418,1459613091.73707,11,false,1069.6954300403595
1459621750.24989,1459621750.709,13,false,8097.707170009613
1459635374.45655,1459635466.30711,40,true,7690.602609872818
1459594138.33683,1459594665.55914,639,true,1517739.694189787
1459594161.0632,1459594161.5214,955,false,1927.5123600959778
1459588302.55406,1459589620.37648,1402,true,301333.2609000206
1459613044.65828,1459613045.60612,1459,false,219553.04706001282
1459634318.55957,1459635244.73355,1596,false,3113.656350135803
1459620675.01154,1459620676.15626,1702,false,2032.6753199100494
1459570628.22341,1459571665.72126,1760,true,519040.3898398876
1459601341.48909,1459601366.67814,1771,true,161446.15999007225
1459635449.06578,1459635739.00549,1855,true,1803939.6281998158
1459611207.35315,1459628882.10626,2074,true,3059.2704498767853
1459595424.22036,1459596561.4237,2092,true,154682.05759000778
1459621567.23671,1459622177.13409,2259,true,9708.710180044174
1459560012.46189,1459560012.46189,2264,false,3885.5065100193024
1459607860.63313,1459608157.10355,2269,true,1064418.568160057
1459638746.70648,1459638747.62017,2273,false,1660.3621599674225
1459621960.47586,1459621960.47586,2446,false,140241.26112008095
1459638848.55537,1459640079.41882,2452,true,94929.11520004272
1459601516.09348,1459601631.88028,2478,true,9378.97993016243
1459591076.94856,1459592162.62952,2489,true,430502.0811600685
1459624345.63427,1459634771.66871,2518,true,2594.558969974518
1459595891.4403,1459596305.28543,2558,true,271082.1034600735
1459625269.12964,1459626258.20533,2572,true,9278.801640033722
1459620368.16736,1459636298.47221,2583,false,1922.2631101608276
1459635892.6467,1459636410.38031,2589,true,3571.8336198329926
1459628141.20896,1459628451.0363,2614,true,344393.75046014786
1459631432.93342,1459631435.69201,2624,false,3129.076099872589
1459574240.50577,1459574378.01843,2630,true,300182.0036699772
1459577497.77994,1459577530.86151,2672,false,1329.4829199314117
1459602360.78076,1459603416.29828,2677,true,82992.47643995285
1459631985.38899,1459632212.39998,2709,true,19280.744099855423
1459569219.96654,1459569740.6865,2732,false,3420.421350002289
1459573160.28857,1459574109.83905,2735,true,5981.5869398117065
1459579941.17221,1459580656.63165,2736,true,0
1459720742.95741,1459720869.37209,832,true,75034.83458018303
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459649804.68005,1459649931.48627,1,true,7646.452819824219
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459658496.93696,1459658976.92611,1193,true,5595.119479894638
1459691784.56663,1459691784.56663,2737,false,32786.261999845505
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459666189.60974,1459666406.06564,2698,true,21791.87898993492
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459708279.57413,1459708457.20505,2696,true,9742.550740003586
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459708279.57413,1459708457.20505,2696,true,9742.550740003586
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459694434.26819,1459694751.39463,2485,true,5813.0222499370575
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459725308.29589,1459725308.65431,13,false,20659.228770017624
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459691784.56663,1459691784.56663,2737,false,32786.261999845505
1459693016.03127,1459693022.40944,1727,false,17949.79337000847
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459693803.61302,1459693915.3835,2694,true,11107.692440032959
1459694434.26819,1459694751.39463,2485,true,5813.0222499370575
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459708279.57413,1459708457.20505,2696,true,9742.550740003586
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459705841.73937,1459714273.38863,2518,true,20745.791670084
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459708279.57413,1459708457.20505,2696,true,9742.550740003586
1459712433.9631,1459712625.13447,1391,true,61675.506069898605
1459720468.98935,1459720584.84018,2519,true,5086.532930135727
1459720468.98935,1459720584.84018,2519,true,5086.532930135727
1459720742.95741,1459720869.37209,832,true,75034.83458018303
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459725308.29589,1459725308.65431,13,false,20659.228770017624
1459649804.68005,1459649931.48627,1,true,7646.452819824219
1459706434.00667,1459706434.00667,5,false,84415.54800009727
1459725308.29589,1459725308.65431,13,false,20659.228770017624
1459721607.91248,1459721896.15717,15,true,766722.6830101013
1459711056.55576,1459711127.27494,40,true,75590.24864983559
1459720742.95741,1459720869.37209,832,true,75034.83458018303
1459711248.12306,1459711405.92887,837,true,590407.9363100529
1459692327.39443,1459692521.30186,955,true,98165.87302994728
1459692085.86422,1459692105.16424,1086,false,3539225.419239998
1459649519.31142,1459650663.74278,1141,true,2958838.7329399586
1459658496.93696,1459658976.92611,1193,true,5595.119479894638
1459712433.9631,1459712625.13447,1391,true,61675.506069898605
1459718638.1026,1459718651.23455,1546,true,1561943.8032000065
1459711324.22112,1459711475.48374,1596,true,76079.48757004738
1459693016.03127,1459693022.40944,1727,false,17949.79337000847
1459709427.38906,1459716794.76319,2074,true,80545.28279995918
1459695940.26201,1459695973.68917,2092,false,99378.83831000328
1459683832.2307,1459683958.8639,2384,true,1094916.8528499603
1459714854.3989,1459715537.86031,2400,true,707006.0044000149
1459694434.26819,1459694751.39463,2485,true,5813.0222499370575
1459705841.73937,1459714273.38863,2518,true,20745.791670084
1459720468.98935,1459720584.84018,2519,true,5086.532930135727
1459711607.26624,1459716521.52102,2583,true,75308.7940299511
1459654246.43867,1459654412.19031,2609,true,338059.70463991165
1459726141.58584,1459726410.44764,2630,true,151763.56740999222
1459676084.34412,1459676560.74713,2672,true,98553.48260998726
1459693803.61302,1459693915.3835,2694,true,11107.692440032959
1459708279.57413,1459708457.20505,2696,true,9742.550740003586
1459666189.60974,1459666406.06564,2698,true,21791.87898993492
1459712443.1773,1459712480.86332,2709,false,80230.77731990814
1459691784.56663,1459691784.56663,2737,false,32786.261999845505
1459715169.76723,1459719478.44647,2738,true,0
1459724447.285,1459726501.38119,,false,1242.9301199913025
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459745168.27941,1459745262.32684,1462,false,2935.06347990036
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459782354.31574,1459782595.31737,2485,true,3353.630640029907
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459752363.25967,1459752415.68802,2371,false,1005.486249923706
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459782970.85522,1459783057.07138,2427,true,17380.534770011902
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459798892.23266,1459804991.68301,2518,true,1972.71501994133
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459782354.31574,1459782595.31737,2485,true,3353.630640029907
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459783765.91066,1459783773.04203,1,false,3625.4674501419067
1459799173.48973,1459807985.65757,2074,true,2162.5203697681427
1459781702.10061,1459781704.00466,2111,false,2699.1859200000763
1459782354.31574,1459782595.31737,2485,true,3353.630640029907
1459782970.85522,1459783057.07138,2427,true,17380.534770011902
1459783330.29228,1459783330.56014,994,false,12996.997279882431
1459783765.91066,1459783773.04203,1,false,3625.4674501419067
1459801840.66533,1459801841.39267,2696,false,14310.425619840622
1459801840.66533,1459801841.39267,2696,false,14310.425619840622
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459799173.48973,1459807985.65757,2074,true,2162.5203697681427
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459798892.23266,1459804991.68301,2518,true,1972.71501994133
1459798892.23266,1459804991.68301,2518,true,1972.71501994133
1459799173.48973,1459807985.65757,2074,true,2162.5203697681427
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459800448.30539,1459801113.87852,1596,true,29037.78023982048
1459806568.32088,1459806571.93461,2,false,3710.6382899284363
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459801840.66533,1459801841.39267,2696,false,14310.425619840622
1459806568.32088,1459806571.93461,2,false,3710.6382899284363
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459806568.32088,1459806571.93461,2,false,3710.6382899284363
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459812854.04835,1459812857.26852,40,false,2596.050150156021
1459783765.91066,1459783773.04203,1,false,3625.4674501419067
1459806568.32088,1459806571.93461,2,false,3710.6382899284363
1459801684.57047,1459802079.16783,13,true,76375.91616010666
1459812854.04835,1459812857.26852,40,false,2596.050150156021
1459763892.27963,1459766942.31836,320,false,616257.5846500397
1459735772.61354,1459736804.93988,540,true,685763.0177998543
1459759933.74109,1459760273.93053,590,true,1810973.922600031
1459797626.03737,1459797626.701,832,false,76756.66527986526
1459783330.29228,1459783330.56014,994,false,12996.997279882431
1459784843.41897,1459785405.48945,1338,true,432571.9727602005
1459785146.66788,1459785379.15909,1361,true,520942.91776013374
1459803097.69938,1459803098.56853,1459,false,190052.0932598114
1459745168.27941,1459745262.32684,1462,false,2935.06347990036
1459739668.54929,1459740211.22864,1514,true,371509.79636001587
1459800448.30539,1459801113.87852,1596,true,29037.78023982048
1459747633.75637,1459747971.48874,1760,true,175968.0351099968
1459770238.82376,1459770660.39396,1849,true,2824910.906069994
1459799173.48973,1459807985.65757,2074,true,2162.5203697681427
1459781702.10061,1459781704.00466,2111,false,2699.1859200000763
1459810976.82707,1459812151.58678,2259,true,5675.206239938736
1459752363.25967,1459752415.68802,2371,false,1005.486249923706
1459764357.95951,1459767770.94485,2400,true,48820.0992000103
1459782970.85522,1459783057.07138,2427,true,17380.534770011902
1459782354.31574,1459782595.31737,2485,true,3353.630640029907
1459772732.50464,1459774230.6788,2496,true,591117.13560009
1459798892.23266,1459804991.68301,2518,true,1972.71501994133
1459777514.53418,1459777653.6277,2621,true,327755.54829001427
1459797669.16742,1459797670.84155,2641,false,370347.927259922
1459803669.52079,1459803735.22482,2653,false,408371.5954802036
1459812686.76181,1459812770.14976,2681,true,373977.7757000923
1459801840.66533,1459801841.39267,2696,false,14310.425619840622
1459809213.48284,1459813400.48096,,false,1287.610680103302
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459889509.80185,1459889517.64129,40,false,19592.649880170822
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459889509.80185,1459889517.64129,40,false,19592.649880170822
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459834267.53449,1459834803.26208,1351,true,14124.961470127106
1459889509.80185,1459889517.64129,40,false,19592.649880170822
1459836639.16938,1459836756.90392,2687,false,1485.222759962082
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459852907.20579,1459852907.54488,2518,false,12977.26188993454
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459860929.90863,1459872887.1167,2400,false,3641.0137798786163
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459867264.15192,1459867265.22095,2273,false,1964.5659801959991
1459867264.15192,1459867265.22095,2273,false,1964.5659801959991
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459871827.66351,1459871834.44041,2,false,3750.300189971924
1459889509.80185,1459889517.64129,40,false,19592.649880170822
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459871827.66351,1459871834.44041,2,false,3750.300189971924
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459891108.44765,1459892658.37734,2259,true,17937.66666007042
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459890493.54987,1459892283.56708,2696,true,14707.997810125351
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459898547.97562,1459898552.43972,2074,false,5054.174299955368
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459888527.75706,1459888528.23639,1887,false,3329.173640012741
1459889509.80185,1459889517.64129,40,false,19592.649880170822
1459890493.54987,1459892283.56708,2696,true,14707.997810125351
1459891108.44765,1459892658.37734,2259,true,17937.66666007042
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459898547.97562,1459898552.43972,2074,false,5054.174299955368
1459895898.55494,1459895900.03297,1,false,1192.5305500030518
1459895898.55494,1459895900.03297,1,false,1192.5305500030518
1459898014.90847,1459898496.99706,2744,false,1082.5663199424744
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459898014.90847,1459898496.99706,2744,false,1082.5663199424744
1459898547.97562,1459898552.43972,2074,false,5054.174299955368
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459895898.55494,1459895900.03297,1,false,1192.5305500030518
1459871827.66351,1459871834.44041,2,false,3750.300189971924
1459889509.80185,1459889517.64129,40,false,19592.649880170822
1459895823.41349,1459896020.51968,137,true,1676099.8598201275
1459874462.19222,1459874524.51076,1335,true,1463367.5981199741
1459875847.41558,1459876140.43569,1338,true,90441.92613005638
1459834267.53449,1459834803.26208,1351,true,14124.961470127106
1459854627.89109,1459855159.90074,1578,true,2323304.489219904
1459886476.44963,1459886744.69092,1596,true,85362.57111001015
1459888897.06213,1459889510.88082,1885,true,1486291.6785700321
1459888527.75706,1459888528.23639,1887,false,3329.173640012741
1459898547.97562,1459898552.43972,2074,false,5054.174299955368
1459868223.26143,1459868690.46734,2092,true,172249.57226014137
1459820802.84848,1459820990.47749,2170,true,2027788.7096300125
1459845672.74316,1459845677.42849,2226,false,549993.712280035
1459891108.44765,1459892658.37734,2259,true,17937.66666007042
1459867264.15192,1459867265.22095,2273,false,1964.5659801959991
1459860929.90863,1459872887.1167,2400,false,3641.0137798786163
1459840913.86737,1459840979.26259,2427,false,57856.795989990234
1459852907.20579,1459852907.54488,2518,false,12977.26188993454
1459815825.71739,1459816540.01905,2594,true,612452.9766199589
1459895053.09906,1459895126.57709,2649,true,520055.80963015556
1459892770.29792,1459892994.16605,2681,true,80000.14815998077
1459836639.16938,1459836756.90392,2687,false,1485.222759962082
1459890493.54987,1459892283.56708,2696,true,14707.997810125351
1459822231.39071,1459822231.78798,2737,false,130446.8240802288
1459820119.00976,1459820635.6998,2739,false,0
1459861391.20665,1459862383.63997,2740,true,0
1459864542.77179,1459865282.62079,2741,true,0
1459893406.71336,1459894479.87669,2743,true,0
1459898014.90847,1459898496.99706,2744,false,1082.5663199424744
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459911283.33038,1459911283.58879,1,false,3521.969869852066
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459930528.83155,1459931930.02611,2742,false,5628.048229932785
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459930528.83155,1459931930.02611,2742,false,5628.048229932785
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459972098.29688,1459972109.32043,2743,false,1439.9795899391174
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459951379.08973,1459951609.68899,2745,true,12883.214359998703
1459976884.57985,1459977651.58748,2572,false,12308.744469881058
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459974377.07853,1459974388.95842,2744,true,1622.4548599720001
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459976884.57985,1459977651.58748,2572,false,12308.744469881058
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459966613.06473,1459976493.75254,2259,true,16029.42160987854
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459968691.52894,1459968803.4672,2698,false,50767.2663500309
1459976711.03875,1459980752.55149,2074,true,2083.8143498897552
1459976711.03875,1459980752.55149,2074,true,2083.8143498897552
1459972098.29688,1459972109.32043,2743,false,1439.9795899391174
1459974377.07853,1459974388.95842,2744,true,1622.4548599720001
1459972098.29688,1459972109.32043,2743,false,1439.9795899391174
1459974377.07853,1459974388.95842,2744,true,1622.4548599720001
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459974377.07853,1459974388.95842,2744,true,1622.4548599720001
1459976711.03875,1459980752.55149,2074,true,2083.8143498897552
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459979537.73253,1459979568.13461,2400,false,2988.0975000858307
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459976711.03875,1459980752.55149,2074,true,2083.8143498897552
1459976884.57985,1459977651.58748,2572,false,12308.744469881058
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459979195.03882,1459979469.08562,2649,true,19558.253170013428
1459979537.73253,1459979568.13461,2400,false,2988.0975000858307
1459979922.73789,1459979926.87308,832,false,23939.385800123215
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459984500.82548,1459985885.095,,false,1554.9854800701141
1459985184.32414,1459985186.67967,2746,false,44392.572070121765
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459911283.33038,1459911283.58879,1,false,3521.969869852066
1459953912.05571,1459954687.63966,13,true,151832.8878800869
1459915825.94536,1459916648.79355,40,true,26308.30406999588
1459985570.76415,1459985884.07787,137,true,2828.1869599819183
1459979922.73789,1459979926.87308,832,false,23939.385800123215
1459976491.56903,1459976709.34156,1311,true,2876910.037500143
1459959200.86025,1459959201.84578,1596,false,72456.16932988167
1459976711.03875,1459980752.55149,2074,true,2083.8143498897552
1459977027.69245,1459977181.73861,2174,true,1464300.761950016
1459966613.06473,1459976493.75254,2259,true,16029.42160987854
1459978678.09461,1459978690.1771,2327,false,773561.8272199631
1459979537.73253,1459979568.13461,2400,false,2988.0975000858307
1459933265.13384,1459933466.64494,2518,true,80357.58896017075
1459907122.41745,1459914139.74681,2523,true,508973.0456700325
1459976884.57985,1459977651.58748,2572,false,12308.744469881058
1459949520.68866,1459949652.4152,2619,false,571249.2869098186
1459984534.41926,1459984826.66909,2621,true,206880.79155993462
1459979195.03882,1459979469.08562,2649,true,19558.253170013428
1459931573.8723,1459932013.7529,2687,true,94816.96837997437
1459954274.25368,1459985004.36488,2696,false,61990.686599969864
1459968691.52894,1459968803.4672,2698,false,50767.2663500309
1459954221.41988,1459954982.05458,2709,true,241740.5565598011
1459940427.8391,1459940682.85126,2710,true,485237.2036499977
1459930528.83155,1459931930.02611,2742,false,5628.048229932785
1459972098.29688,1459972109.32043,2743,false,1439.9795899391174
1459974377.07853,1459974388.95842,2744,true,1622.4548599720001
1459951379.08973,1459951609.68899,2745,true,12883.214359998703
1459985184.32414,1459985186.67967,2746,false,44392.572070121765
1459940959.78908,1459941158.65724,2747,true,0
1459949575.47309,1459949576.18325,2748,false,0
1459984500.82548,1459985885.095,,false,1554.9854800701141
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460015027.91937,1460015031.15298,2264,false,7748.077219963074
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460023029.98451,1460023032.17206,1642,false,16310.258970022202
1460015027.91937,1460015031.15298,2264,false,7748.077219963074
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460013803.77482,1460014366.87761,2746,true,2348.6465401649475
1460013803.77482,1460014366.87761,2746,true,2348.6465401649475
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460014709.79768,1460014787.9848,2749,true,7552.982639789581
1460015027.91937,1460015031.15298,2264,false,7748.077219963074
1460060408.73301,1460066920.1962,2074,true,42288.586960077286
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460055028.07353,1460055083.61409,1351,false,19251.57715988159
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460055028.07353,1460055083.61409,1351,false,19251.57715988159
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460023029.98451,1460023032.17206,1642,false,16310.258970022202
1460055028.07353,1460055083.61409,1351,false,19251.57715988159
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460055028.07353,1460055083.61409,1351,false,19251.57715988159
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460031735.23326,1460031818.21659,2518,true,15143.413290023804
1460055028.07353,1460055083.61409,1351,false,19251.57715988159
1460032905.98075,1460032930.21083,2400,false,2831.874260187149
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460055028.07353,1460055083.61409,1351,false,19251.57715988159
1460071417.36893,1460071417.36893,,false,1073.3442001342773
1460071417.36893,1460071417.36893,,false,1073.3442001342773
